"83","29750"
"83","29751"
"83","29752"
"83","29753"
"83","29754"
"83","29755"
"83","29756"
"83","29757"
"74","31430"
"74","29723"
"74","31431"
"74","29726"
"74","31432"
"74","31433"
"74","29728"
"74","31434"
"74","31435"
"74","31436"
"74","31437"
"74","26179"
"74","31438"
"74","29730"
"74","31439"
"74","31440"
"74","31441"
"74","31442"
"74","31443"
"74","29732"
"74","31444"
"74","31445"
"74","31446"
"74","31447"
"74","29735"
"74","31448"
"74","31449"
"74","31450"
"74","29737"
"74","31451"
"74","31452"
"74","31453"
"74","29739"
"74","31454"
"74","31455"
"74","31456"
"74","31457"
"74","25772"
"74","31458"
"74","31459"
"74","12182"
"74","31460"
"74","31461"
"74","83"
"74","31462"
"74","12185"
"74","31463"
"74","31464"
"74","31465"
"74","31466"
"74","31467"
"74","31468"
"74","31469"
"74","31470"
"74","31471"
"74","31472"
"74","12326"
"74","31473"
"74","31474"
"74","14681"
"74","31475"
"74","31476"
"74","31477"
"74","29750"
"74","31478"
"74","31479"
"74","31480"
"74","31481"
"74","31482"
"74","31483"
"74","25778"
"74","31484"
"74","31485"
"74","31486"
"74","31487"
"74","31488"
"74","16582"
"74","29754"
"74","31489"
"74","29755"
"74","31490"
"74","29756"
"74","18023"
"74","31491"
"74","31492"
"33","31430"
"33","31432"
"33","31435"
"33","26179"
"33","31438"
"33","31504"
"33","31505"
"33","31443"
"33","31506"
"33","31507"
"33","31508"
"33","31509"
"33","31510"
"33","23329"
"33","31511"
"33","83"
"33","40"
"33","12182"
"33","11382"
"33","31462"
"33","31464"
"33","31466"
"33","31475"
"33","31473"
"33","31474"
"33","31477"
"33","31480"
"33","31485"
"33","31486"
"33","16582"
"33","29754"
"33","31490"
"46","32465"
"46","32466"
"46","32467"
"46","32468"
"46","32469"
"46","32470"
"46","32471"
"46","32472"
"46","32473"
"46","32474"
"46","32475"
"46","32476"
"46","32477"
"46","32478"
"46","32479"
"46","32480"
"46","32481"
"46","32482"
"46","32483"
"55","33841"
"55","33842"
"55","33843"
"55","33844"
"55","33845"
"55","33846"
"55","33847"
"55","33848"
"55","33849"
"55","33850"
"55","33851"
"55","33852"
"55","33853"
"55","33854"
"55","33855"
"87","36473"
"87","36474"
"87","11372"
"87","20398"
"87","36475"
"87","36476"
"87","36477"
"87","36478"
"87","32071"
"87","36479"
"87","36480"
"87","36481"
"56","38250"
"56","38251"
"56","38252"
"56","38253"
"56","38254"
"56","38255"
"56","38256"
"56","38257"
"56","13144"
"56","38258"
"56","38259"
"56","38260"
"90","38404"
"90","38405"
"90","38406"
"90","38387"
"90","38407"
"90","38408"
"90","38409"
"90","38382"
"90","38410"
"90","38411"
"90","38412"
"90","38413"
"90","38414"
"90","16556"
"90","38415"
"90","38416"
"90","38417"
"90","38418"
"90","38419"
"90","38420"
"90","38421"
"90","18987"
"90","38422"
"90","38423"
"90","38424"
"90","38425"
"90","38426"
"90","38427"
"90","38428"
"90","5407"
"90","38429"
"90","38430"
"90","38431"
"90","38432"
"90","38433"
"90","38434"
"90","16582"
"90","38435"
"90","38436"
"90","38437"
"106","39294"
"106","39295"
"106","39296"
"106","39297"
"106","39298"
"106","39299"
"106","39300"
"106","39301"
"106","39302"
"106","26409"
"106","39303"
"106","39304"
"106","39305"
"106","39306"
"106","39307"
"106","39308"
"106","13165"
"106","22537"
"106","39309"
"106","39310"
"106","39311"
"41","40923"
"41","40924"
"41","21901"
"41","40925"
"41","40926"
"41","40927"
"41","5840"
"41","40928"
"41","40929"
"41","40930"
"41","40931"
"41","40932"
"41","40933"
"41","40934"
"41","40935"
"41","40936"
"41","16162"
"41","40937"
"41","40938"
"41","40939"
"41","40940"
"81","41496"
"81","41497"
"81","41498"
"81","41499"
"81","41500"
"81","41501"
"81","41502"
"81","19214"
"81","41503"
"81","41504"
"81","12311"
"81","32159"
"81","41505"
"81","41506"
"81","33259"
"81","41507"
"81","41508"
"81","28140"
"81","41509"
"81","17211"
"81","41510"
"81","10966"
"81","26179"
"81","12140"
"81","41511"
"81","41512"
"81","41513"
"81","8169"
"81","41514"
"81","25389"
"81","41515"
"81","41516"
"81","18012"
"81","41517"
"81","41518"
"81","41519"
"81","41520"
"81","17265"
"81","41521"
"81","41522"
"81","41523"
"81","41524"
"81","18015"
"81","41525"
"81","36927"
"81","41526"
"81","5133"
"81","41527"
"81","41528"
"81","29739"
"81","41529"
"81","41530"
"81","28148"
"81","41531"
"81","41532"
"81","41533"
"81","23986"
"81","41534"
"81","41535"
"81","41536"
"81","31781"
"81","41537"
"81","41538"
"81","19051"
"81","11379"
"81","4328"
"81","28151"
"81","41539"
"81","41540"
"81","12182"
"81","41541"
"81","41542"
"81","41543"
"81","10642"
"81","41544"
"81","41545"
"81","11382"
"81","10983"
"81","41546"
"81","41547"
"81","41548"
"81","26495"
"81","28154"
"81","41549"
"81","11384"
"81","41550"
"81","41551"
"81","17921"
"81","41552"
"81","41553"
"81","41554"
"81","41555"
"81","41556"
"81","41557"
"81","41558"
"81","41559"
"81","41560"
"81","41561"
"81","19105"
"81","18021"
"81","41562"
"81","41563"
"81","17771"
"81","28157"
"81","41564"
"81","5037"
"81","41565"
"81","41566"
"81","41567"
"81","41568"
"81","39071"
"81","41569"
"81","41570"
"81","28160"
"81","11390"
"81","41571"
"81","27951"
"81","28163"
"81","41572"
"81","12218"
"81","16582"
"81","41573"
"81","12434"
"81","41574"
"81","31489"
"81","16332"
"81","12501"
"81","41575"
"81","41576"
"81","41577"
"81","41578"
"81","41579"
"81","16877"
"45","43282"
"45","43283"
"45","43284"
"101","55787"
"101","55788"
"101","55789"
"101","55790"
"101","55791"
"101","55792"
"101","55793"
"101","55794"
"101","55795"
"101","55796"
"101","55797"
"101","55798"
"101","55799"
"101","55800"
"101","55801"
"101","55802"
"101","31475"
"101","55803"
"101","55804"
"101","55805"
"101","55806"
"101","55807"
"101","55808"
"101","55809"
"101","55810"
"101","55811"
"101","55812"
"101","55813"
"78","56037"
"78","56038"
"78","41509"
"78","12160"
"78","56039"
"78","56040"
"78","56041"
"78","56042"
"78","56043"
"78","41522"
"78","56044"
"78","56045"
"78","41530"
"78","56046"
"78","56047"
"78","41533"
"78","41537"
"78","56048"
"78","11379"
"78","56049"
"78","12181"
"78","28152"
"78","74"
"78","56050"
"78","56051"
"78","11382"
"78","56052"
"78","56053"
"78","41552"
"78","19107"
"78","12203"
"78","56054"
"78","28160"
"78","11390"
"78","56055"
"50","56587"
"50","12160"
"50","65002"
"50","65003"
"50","65004"
"50","65005"
"50","65006"
"50","12182"
"50","56588"
"50","56589"
"50","11390"
"50","65007"
"50","65008"
"50","56585"
"50","65009"
"50","65010"
"50","12218"
"50","65011"
"50","65012"
"50","31489"
"50","65013"
"50","11308"
"50","65014"
"50","65015"
"50","65016"
"50","65017"
"50","5037"
"50","56591"
"50","26229"
"50","65018"
"50","65019"
"50","65020"
"50","65021"
"50","65022"
"50","42391"
"50","56595"
"50","65023"
"50","20166"
"50","37201"
"50","65024"
"50","12432"
"50","65025"
"50","65026"
"50","65027"
"50","65028"
"50","65029"
"50","65030"
"50","65031"
"75","67272"
"75","67273"
"75","67274"
"75","67275"
"75","17765"
"75","67276"
"75","67277"
"75","67278"
"75","67279"
"75","67280"
"75","67281"
"75","67282"
"75","67283"
"75","14681"
"75","41565"
"75","67284"
"75","37201"
"75","12208"
"75","67285"
"75","67286"
"75","67287"
"75","16582"
"75","5864"
"34","31438"
"34","69048"
"34","31507"
"34","69049"
"34","69050"
"34","69051"
"34","69052"
"34","17765"
"34","5440"
"34","69053"
"34","69054"
"34","74"
"34","11382"
"34","69055"
"34","69056"
"34","12520"
"34","14682"
"34","12326"
"34","16582"
"34","69057"
"34","69058"
"34","16332"
"44","75183"
"44","75184"
"44","31507"
"44","75185"
"44","75186"
"44","75187"
"44","75188"
"44","75189"
"44","75190"
"44","75191"
"44","75192"
"44","69053"
"44","75193"
"44","75194"
"44","75195"
"44","74"
"44","12185"
"44","75196"
"44","75197"
"44","75198"
"44","75199"
"44","12326"
"44","75200"
"44","75201"
"82","75554"
"82","75555"
"82","75556"
"82","75557"
"82","75558"
"82","75559"
"82","75560"
"82","75561"
"82","75562"
"82","75563"
"82","75564"
"82","75565"
"82","75566"
"82","75567"
"82","75568"
"82","75569"
"82","75570"
"82","75571"
"82","75572"
"82","75573"
"82","75574"
"82","75575"
"82","75576"
"82","75577"
"82","75578"
"82","75579"
"82","75580"
"82","75581"
"82","75582"
"82","75583"
"82","75584"
"82","75585"
"82","48188"
"82","75586"
"82","75587"
"82","75588"
"82","75589"
"82","75590"
"82","75591"
"82","75592"
"82","75593"
"82","75594"
"82","75595"
"82","75596"
"67","77230"
"67","77231"
"67","77232"
"67","12311"
"67","77233"
"67","33259"
"67","32128"
"67","77234"
"67","11374"
"67","8169"
"67","77235"
"67","77236"
"67","42385"
"67","41525"
"67","36927"
"67","31508"
"67","77237"
"67","77238"
"67","17765"
"67","77239"
"67","77240"
"67","77241"
"67","77242"
"67","54134"
"67","41535"
"67","11379"
"67","42393"
"67","26219"
"67","77243"
"67","77244"
"67","10642"
"67","12185"
"67","34"
"67","59043"
"67","77245"
"67","6489"
"67","72991"
"67","77246"
"67","41553"
"67","77247"
"67","28155"
"67","1292"
"67","72669"
"67","40350"
"67","12326"
"67","76002"
"67","77248"
"67","5037"
"67","77249"
"67","77250"
"67","41568"
"67","77251"
"67","77252"
"67","77253"
"67","77254"
"67","42801"
"67","28160"
"67","14682"
"67","77255"
"67","16582"
"67","41573"
"67","5864"
"67","6381"
"67","31489"
"67","77256"
"67","77257"
"67","50835"
"91","80439"
"91","80440"
"91","80441"
"91","80442"
"91","80443"
"91","80444"
"91","80445"
"91","80446"
"91","80447"
"91","80448"
"91","80449"
"91","80450"
"91","80451"
"91","80452"
"91","80453"
"91","80454"
"91","80455"
"100","89743"
"100","89744"
"100","89745"
"100","89746"
"100","89747"
"100","89748"
"100","89749"
"100","89750"
"100","89751"
"100","89752"
"100","68633"
"100","89753"
"100","89754"
"100","89755"
"100","89756"
"100","89757"
"100","89758"
"100","89759"
"100","89760"
"100","89761"
"100","89762"
"42","90115"
"42","90116"
"42","90116"
"42","90117"
"42","90118"
"42","12218"
"42","90119"
"42","90120"
"42","90121"
"80","92190"
"80","60673"
"80","92191"
"80","92192"
"80","15239"
"80","92193"
"80","15240"
"80","92194"
"80","13903"
"80","92195"
"80","92196"
"80","92197"
"80","19826"
"80","13924"
"80","92198"
"80","92199"
"80","92200"
"80","10720"
"80","61170"
"80","13928"
"80","23601"
"80","92201"
"80","1681"
"80","92202"
"80","34792"
"80","92203"
"80","92204"
"80","92205"
"80","92206"
"80","92207"
"80","92208"
"80","92209"
"80","92210"
"80","68226"
"80","13956"
"79","93209"
"79","93210"
"79","93211"
"79","93212"
"79","93213"
"79","93214"
"79","93215"
"79","93216"
"79","93217"
"79","93218"
"79","11435"
"79","93219"
"79","93220"
"79","93221"
"79","93222"
"79","93223"
"79","93224"
"79","93225"
"79","93226"
"79","93227"
"110","98123"
"110","98124"
"110","98125"
"110","20809"
"110","98126"
"110","98127"
"110","98128"
"110","98129"
"110","98130"
"110","98131"
"110","98132"
"57","98672"
"57","98673"
"57","98674"
"57","98675"
"57","98676"
"57","89349"
"57","98677"
"57","98678"
"57","98679"
"57","40"
"57","98680"
"57","98681"
"111","98935"
"111","15239"
"111","98936"
"111","31772"
"111","13903"
"111","98937"
"111","98938"
"111","86526"
"111","98939"
"111","98940"
"111","98941"
"111","13929"
"111","98942"
"111","62718"
"111","20501"
"111","98943"
"111","22153"
"111","98944"
"111","98945"
"111","98946"
"111","98947"
"112","100846"
"112","38949"
"112","99399"
"112","100847"
"112","100848"
"112","99408"
"112","454"
"112","59072"
"112","100786"
"112","98411"
"112","59996"
"112","100849"
"112","100850"
"112","100851"
"112","18737"
"112","100852"
"112","100853"
"112","100854"
"112","100855"
"112","100856"
"112","100857"
"112","100858"
"112","100859"
"112","100860"
"112","76493"
"112","100861"
"112","100862"
"112","99978"
"112","100863"
"113","101046"
"113","101047"
"113","101048"
"113","101049"
"113","101050"
"113","101051"
"64","101057"
"64","101058"
"64","11346"
"64","101059"
"64","101060"
"65","101061"
"65","101062"
"65","101063"
"65","101064"
"65","99486"
"65","101065"
"65","101066"
"65","101067"
"65","101068"
"65","101069"
"65","101070"
"65","101071"
"65","11346"
"65","101072"
"65","101073"
"65","101074"
"65","101075"
"65","101076"
"65","101077"
"65","19972"
"65","101078"
"65","19988"
"65","101079"
"65","101080"
"35","102558"
"107","103093"
"107","103094"
"107","86190"
"107","103095"
"107","103096"
"107","103097"
"107","103098"
"48","103161"
"48","18737"
"48","103162"
"48","103163"
"48","103164"
"48","103165"
"108","103303"
"108","103304"
"108","103305"
"108","103306"
"108","103307"
"49","103308"
"49","103309"
"49","103310"
"49","11384"
"49","103311"
"49","103312"
"49","103313"
"54","103328"
"54","11346"
"54","102793"
"54","103329"
"54","103330"
"222","10963"
"222","10964"
"222","10965"
"222","10966"
"222","10967"
"222","10968"
"222","10969"
"222","10970"
"222","10971"
"222","10972"
"222","10973"
"222","10974"
"222","10975"
"222","10976"
"222","10977"
"222","10978"
"222","10979"
"222","10980"
"222","10981"
"222","10982"
"222","10983"
"222","10984"
"222","10985"
"222","10986"
"222","10987"
"222","10988"
"222","10989"
"222","10990"
"222","10991"
"222","10992"
"222","10993"
"222","10994"
"222","10995"
"222","10996"
"222","10997"
"222","10998"
"222","10999"
"222","11000"
"222","11001"
"222","11002"
"222","11003"
"222","11004"
"222","11005"
"222","11006"
"222","11007"
"122","11324"
"122","11325"
"122","11326"
"122","11326"
"122","11327"
"122","11328"
"122","667"
"122","11329"
"122","11330"
"122","11331"
"122","11332"
"122","11332"
"122","11333"
"122","11334"
"122","11335"
"122","4244"
"122","11336"
"122","11337"
"122","740"
"122","11338"
"122","487"
"122","11339"
"122","11340"
"122","11341"
"122","122"
"122","11342"
"122","11343"
"122","11344"
"122","11345"
"122","11346"
"122","11347"
"122","11348"
"122","11349"
"122","11350"
"122","495"
"122","11351"
"122","11352"
"122","2522"
"122","11353"
"122","11354"
"225","12526"
"225","12527"
"225","12528"
"225","12529"
"220","24019"
"220","24020"
"220","24021"
"220","24022"
"220","24023"
"220","24024"
"220","24025"
"220","24026"
"220","24027"
"220","24028"
"220","24029"
"220","24030"
"220","24031"
"220","24032"
"220","24033"
"220","24034"
"220","24035"
"220","24036"
"220","24037"
"220","24038"
"220","24039"
"220","24040"
"220","24041"
"220","24042"
"220","24043"
"220","24044"
"220","24045"
"220","24046"
"220","24047"
"220","24048"
"220","24049"
"220","24050"
"220","24051"
"220","24052"
"220","24053"
"220","24054"
"220","24055"
"123","24944"
"123","24945"
"123","14955"
"123","24946"
"123","24947"
"123","24948"
"123","24949"
"123","24950"
"123","24951"
"123","24952"
"123","24953"
"123","24954"
"123","24955"
"123","51"
"123","24956"
"123","24957"
"123","24958"
"123","24959"
"123","24960"
"123","20686"
"123","24961"
"123","24962"
"123","24963"
"123","24964"
"123","9959"
"123","24965"
"123","24966"
"123","24967"
"123","24968"
"123","24969"
"119","31765"
"119","31766"
"119","31767"
"221","37374"
"221","37375"
"221","9964"
"221","37376"
"221","30880"
"221","37377"
"221","37378"
"221","12140"
"221","37379"
"221","37380"
"221","28613"
"221","37381"
"221","37382"
"221","27140"
"221","37383"
"221","37384"
"221","37385"
"221","37386"
"221","37387"
"221","37388"
"221","37389"
"221","37390"
"221","37391"
"221","37392"
"221","37393"
"221","37394"
"221","21237"
"221","37395"
"221","37396"
"221","37397"
"221","37398"
"221","37399"
"221","37400"
"221","37401"
"125","59064"
"125","59065"
"125","59066"
"125","14391"
"125","18405"
"125","59067"
"125","59068"
"125","59069"
"125","59070"
"125","4898"
"125","59071"
"125","2012"
"125","59072"
"125","59073"
"125","18535"
"125","59074"
"125","59075"
"125","59076"
"125","59077"
"125","17248"
"167","61494"
"167","61495"
"167","61496"
"167","61497"
"167","61498"
"167","61499"
"167","61500"
"167","61501"
"167","61502"
"167","60147"
"167","61503"
"168","62749"
"168","62750"
"168","62751"
"168","62752"
"168","62753"
"168","62754"
"168","58807"
"168","62755"
"168","60417"
"168","62756"
"168","62757"
"168","62758"
"168","62759"
"168","62760"
"168","62761"
"168","62762"
"168","62763"
"168","62764"
"168","59419"
"168","28259"
"168","62765"
"168","62766"
"168","62767"
"168","58971"
"168","62768"
"168","62367"
"168","62769"
"170","46598"
"170","65769"
"170","65757"
"170","65770"
"170","65771"
"170","45515"
"170","65772"
"170","65762"
"170","65773"
"170","11382"
"170","13144"
"170","65774"
"170","40359"
"170","65775"
"126","68811"
"126","68812"
"126","11692"
"126","15240"
"126","373"
"126","61738"
"126","25763"
"126","68813"
"126","68814"
"126","68815"
"126","13914"
"126","68816"
"126","15254"
"126","68817"
"126","57985"
"126","41538"
"126","68818"
"126","61171"
"126","13929"
"126","68819"
"126","68820"
"126","60823"
"126","62740"
"126","68821"
"126","61524"
"126","68822"
"126","61528"
"126","68823"
"126","62745"
"126","68824"
"126","68344"
"126","2083"
"128","62941"
"128","70865"
"128","70866"
"128","69104"
"128","17239"
"128","70867"
"128","70868"
"129","70869"
"129","11692"
"129","70870"
"129","61511"
"129","70871"
"129","70872"
"129","70873"
"129","70874"
"129","70875"
"129","70876"
"129","70877"
"129","70878"
"129","70879"
"129","70880"
"223","76834"
"223","76835"
"223","76836"
"223","76837"
"223","76838"
"223","76839"
"223","76840"
"223","76841"
"223","76842"
"223","76843"
"223","76844"
"223","76845"
"223","76846"
"223","76847"
"223","76848"
"223","76849"
"223","76850"
"223","76851"
"223","76852"
"223","76853"
"223","76854"
"223","76855"
"223","76856"
"223","76857"
"223","76858"
"223","76859"
"223","76860"
"223","76861"
"223","76862"
"223","76863"
"223","76864"
"223","76865"
"223","76866"
"223","76867"
"223","76868"
"223","76869"
"223","76870"
"223","76871"
"223","76872"
"223","76873"
"223","76874"
"223","76875"
"223","76876"
"223","76877"
"223","76878"
"223","76879"
"223","76880"
"223","76881"
"223","76882"
"223","76883"
"223","15133"
"223","76884"
"223","76885"
"223","76886"
"223","76887"
"223","76888"
"223","76889"
"223","76890"
"223","76891"
"223","76892"
"223","76893"
"223","76894"
"223","76895"
"223","76896"
"223","76897"
"223","76898"
"223","76899"
"223","76900"
"223","76901"
"223","76902"
"223","76903"
"223","76904"
"223","76905"
"223","76906"
"223","76907"
"118","54073"
"118","77272"
"118","77273"
"118","77274"
"118","77275"
"118","77276"
"118","21223"
"118","12163"
"118","77277"
"118","77278"
"118","77279"
"118","77280"
"118","77281"
"118","77282"
"118","16903"
"118","77283"
"118","67"
"118","77284"
"118","77285"
"118","77286"
"118","12186"
"118","11382"
"118","72991"
"118","72669"
"118","40350"
"118","1073"
"118","37195"
"118","65028"
"118","77287"
"118","77288"
"118","77289"
"118","77290"
"118","77291"
"118","77292"
"118","77293"
"130","77939"
"130","51620"
"130","77940"
"130","77941"
"130","77942"
"130","77943"
"130","77944"
"130","77945"
"130","77946"
"130","77947"
"130","77948"
"130","77949"
"130","77950"
"130","77951"
"130","77952"
"130","77953"
"130","443"
"130","77954"
"131","78275"
"131","78276"
"131","78277"
"131","78278"
"131","78279"
"131","78280"
"131","78281"
"131","78282"
"131","78283"
"131","78284"
"131","11344"
"131","78285"
"131","78286"
"132","80010"
"132","80011"
"132","80012"
"132","80013"
"132","80014"
"132","47756"
"132","42746"
"132","80015"
"132","52272"
"132","80016"
"132","80017"
"132","80018"
"132","38573"
"132","80019"
"132","38624"
"132","362"
"132","80020"
"132","80021"
"132","49394"
"132","80022"
"132","80023"
"132","38597"
"132","80024"
"132","80025"
"132","80026"
"132","80027"
"132","1664"
"132","80028"
"132","80029"
"132","38598"
"132","80030"
"132","47761"
"132","80031"
"132","80032"
"132","80033"
"132","27458"
"132","38583"
"132","80034"
"132","38601"
"132","80035"
"132","80036"
"132","27973"
"132","38625"
"132","36623"
"132","38604"
"132","80037"
"132","80038"
"132","80039"
"132","38608"
"132","357"
"132","80040"
"132","80041"
"133","36484"
"133","82110"
"133","82111"
"133","12978"
"133","76261"
"133","82112"
"133","82113"
"133","51740"
"133","82114"
"133","81685"
"133","76296"
"133","82115"
"133","82116"
"133","16846"
"133","50448"
"133","16925"
"133","82117"
"133","82118"
"133","82119"
"133","82120"
"133","82121"
"133","82122"
"133","79967"
"133","82123"
"133","38945"
"133","82124"
"133","82125"
"133","82126"
"133","82127"
"133","11180"
"133","82128"
"133","82129"
"133","11136"
"133","82130"
"133","65564"
"133","82131"
"133","54973"
"133","81801"
"134","83994"
"134","83995"
"134","83996"
"136","85025"
"136","85026"
"136","85027"
"136","85028"
"171","86763"
"171","86764"
"171","86765"
"171","46354"
"171","85012"
"171","86766"
"171","86767"
"171","86768"
"171","86769"
"172","86813"
"172","25861"
"172","86814"
"172","86815"
"172","25518"
"172","86816"
"172","86817"
"172","38737"
"172","86818"
"172","86819"
"172","86820"
"172","23042"
"172","86821"
"172","86822"
"172","86823"
"172","86824"
"172","65389"
"172","86825"
"172","86826"
"172","86827"
"172","12042"
"115","42"
"115","89349"
"115","89350"
"115","89351"
"115","89352"
"115","89353"
"115","41863"
"137","89887"
"137","89888"
"137","89889"
"137","41981"
"137","23979"
"137","14678"
"137","25345"
"137","89890"
"137","89891"
"137","89892"
"137","89893"
"137","89894"
"137","89895"
"137","40359"
"137","13144"
"137","17355"
"137","89896"
"173","95256"
"173","95257"
"173","95258"
"173","95259"
"173","95219"
"173","95260"
"173","95261"
"173","95262"
"173","95263"
"173","94430"
"173","95264"
"173","95265"
"173","95266"
"174","96838"
"174","11374"
"174","51628"
"174","1221"
"174","96839"
"174","96840"
"174","96841"
"174","96842"
"174","96843"
"174","96844"
"224","97486"
"224","48510"
"224","97487"
"224","97488"
"224","97489"
"224","97490"
"224","97491"
"224","97492"
"224","97493"
"224","97494"
"224","97495"
"224","97496"
"224","97497"
"224","97498"
"175","97803"
"175","95430"
"175","97804"
"175","96298"
"175","97805"
"175","97806"
"176","98056"
"176","98057"
"176","2371"
"176","83876"
"176","4336"
"176","96148"
"176","98058"
"177","98442"
"177","98443"
"177","98444"
"177","87445"
"177","98445"
"177","98446"
"177","94043"
"177","98447"
"177","98448"
"177","98449"
"177","98450"
"177","98451"
"177","98452"
"177","98453"
"177","98454"
"177","98455"
"177","98456"
"177","98457"
"177","96177"
"177","98458"
"177","98459"
"178","98642"
"178","98073"
"178","98643"
"178","98644"
"178","98645"
"179","98795"
"179","98796"
"179","98797"
"179","98798"
"179","98799"
"179","98800"
"179","98801"
"180","98902"
"180","98903"
"180","98904"
"180","98905"
"180","51929"
"180","61640"
"180","98906"
"180","98907"
"180","98908"
"180","98909"
"180","94361"
"181","98911"
"181","98912"
"181","98913"
"181","98914"
"181","98915"
"181","98916"
"181","98917"
"181","98918"
"181","10043"
"182","20328"
"182","99143"
"182","99144"
"182","12564"
"182","14028"
"182","99145"
"182","99146"
"182","60467"
"182","14028"
"182","25946"
"182","14611"
"182","99147"
"182","326"
"182","99148"
"182","99149"
"183","99158"
"183","99159"
"183","99160"
"183","99161"
"183","99162"
"183","99163"
"183","99164"
"183","99165"
"183","99166"
"183","99167"
"183","99168"
"183","99169"
"183","99170"
"183","99171"
"187","31770"
"187","99449"
"187","27490"
"187","87445"
"187","94085"
"187","99450"
"187","94217"
"187","99451"
"187","98449"
"187","99452"
"187","99453"
"187","99454"
"187","99455"
"187","99456"
"187","99457"
"187","99458"
"187","99459"
"187","99460"
"187","48420"
"187","59072"
"187","99461"
"187","99462"
"187","99463"
"187","99464"
"187","99465"
"192","99951"
"192","99952"
"192","99953"
"192","99954"
"192","99955"
"192","99956"
"192","11339"
"192","18735"
"192","99957"
"192","99958"
"192","11344"
"192","99959"
"192","99960"
"192","99961"
"193","100039"
"193","100040"
"193","100041"
"193","100042"
"193","100043"
"193","100044"
"193","100045"
"193","100046"
